SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMPBodySite,HMP Oxygen,InterPro (Other),KEGG ID,Kingdom,List of IDs in Rep Node,name,NCBI IDs,Number of IDs in Rep Node,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
374222,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,SAMN04488026_100315,Pseudoruegeria,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1G8KKD6,A0A1G8KKD6,EMBL-CDS:SDI43832.1,1,Rhodobacterales,Pseudoruegeria lutimaris.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1G8KKD6,Pseudoruegeria lutimaris,None,Bacteria,NA,571298,TrEMBL
374223,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,CSB93_2901,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,Airways|Skin|Not Specified|Ear,"Not Specified,Aerobe",IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644|IPR034205,None,NA,A0A2R3ITR7,A0A2R3ITR7,GI:1384438430|GI:1353829739|GI:957149986|GI:730723278|GI:953166281|GI:955907200|GI:957306347|EMBL-CDS:AVK05320.1|REFSEQ:WP_034081845.1,1,Pseudomonadales,Pseudomonas aeruginosa.,TRUE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A2R3ITR7,Pseudomonas aeruginosa,None,Bacteria,NA,287,TrEMBL
374224,None,None,Alphaproteobacteria,Nitrous oxide reductase apoprotein ,None,Rhodobacteraceae,CLV78_103392,Pseudoruegeria,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A2T0RTL7,A0A2T0RTL7,EMBL-CDS:PRY24524.1,1,Rhodobacterales,Pseudoruegeria haliotis.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A2T0RTL7,Pseudoruegeria haliotis,None,Bacteria,NA,1280846,TrEMBL
374225,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,LA5096_02252,Labrenzia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0M7A5P2,A0A0M7A5P2,GI:942687042|EMBL-CDS:CTQ69782.1|REFSEQ:WP_055391797.1,1,Rhodobacterales,Labrenzia alba.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A0M7A5P2,Labrenzia alba,None,Bacteria,NA,311410,TrEMBL
374226,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,SAMN05660875_10856,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644|IPR034205,pbm:CL52_16975,NA,A0A1G9VM60,A0A1G9VM60,GI:759501094|GI:747152280|EMBL-CDS:SDM73196.1|REFSEQ:WP_043221918.1,1,Pseudomonadales,Pseudomonas balearica DSM 6083.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1G9VM60,Pseudomonas balearica DSM 6083,None,Bacteria,NA,1123016,TrEMBL
374227,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,CML00_03585,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644|IPR034205,None,NA,A0A2E3LJV1,A0A2E3LJV1,EMBL-CDS:MBB60236.1,1,Pseudomonadales,Pseudomonas sp.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A2E3LJV1,Pseudomonas sp.,None,Bacteria,NA,306,TrEMBL
374228,None,None,Gammaproteobacteria,Cytochrome C oxidase subunit II| periplasmic domain protein ,1.7.2.4 {ECO:0000313|EMBL:EEV87546.1},Cardiobacteriaceae,HMPREF0198_2357,Cardiobacterium,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,Blood,Aerobe,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,C8NCX9,C8NCX9,GI:258518687|GI:490244814|EMBL-CDS:EEV87546.1|REFSEQ:WP_004143012.1,1,Cardiobacteriales,Cardiobacterium hominis  (strain ATCC 15826 / DSM 8339 / NCTC 10426 /6573),FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,C8NCX9,Cardiobacterium hominis ATCC 15826,638300.HMPREF0198_2357,Bacteria,NA,638300,TrEMBL
374229,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,YO5_13846,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644,None,NA,I4JFM9,I4JFM9,GI:387966950|GI:489384791|EMBL-CDS:EIK51269.1|REFSEQ:WP_003291429.1,1,Pseudomonadales,Pseudomonas stutzeri TS44.,FALSE,fig|477228.3.peg.3841,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,I4JFM9,Pseudomonas stutzeri TS44,None,Bacteria,NA,477228,TrEMBL
374230,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,shim_02640,Shimia,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0M9EKM3,A0A0M9EKM3,GI:928976451|GI:927699827|EMBL-CDS:KPA23655.1|REFSEQ:WP_054000806.1,1,Rhodobacterales,Shimia sp. SK013.,FALSE,fig|1389006.3.peg.272,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A0M9EKM3,Shimia sp. SK013,None,Bacteria,NA,1389006,TrEMBL
374231,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Pseudomonadaceae,PMA3_16385,Pseudomonas,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR019546|IPR023644|IPR034205,psil:PMA3_16385,NA,A0A191YV78,A0A191YV78,GI:1035883662|GI:1036111157|EMBL-CDS:ANJ56636.1|REFSEQ:WP_064678146.1,1,Pseudomonadales,Pseudomonas silesiensis.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A191YV78,Pseudomonas silesiensis,None,Bacteria,NA,1853130,TrEMBL
374232,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Oceanospirillaceae,OFPII_33140,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,S6GDF8,S6GDF8,GI:515415082|EMBL-CDS:EPJ44700.1,1,Oceanospirillales,Osedax symbiont Rs1.,FALSE,fig|1330036.3.peg.3170,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,S6GDF8,Osedax symbiont Rs1,None,Bacteria,NA,1330036,TrEMBL
374233,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Oceanospirillaceae,OFPI_43140,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,S6GG05,S6GG05,GI:515413689|EMBL-CDS:EPJ43454.1,1,Oceanospirillales,Osedax symbiont Rs2.,FALSE,fig|1330035.3.peg.4178,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,S6GG05,Osedax symbiont Rs2,None,Bacteria,NA,1330035,TrEMBL
374234,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},NA,BGN87_18820,NA,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1M2YWY0,A0A1M2YWY0,GI:1113127517|EMBL-CDS:OJU03011.1,1,Rhizobiales,Rhizobiales bacterium 65-79.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1M2YWY0,Rhizobiales bacterium 65-79,None,Bacteria,NA,1895815,TrEMBL
374235,None,None,Alphaproteobacteria,TAT-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:PWE34346.1},Rhodobacteraceae,DDZ14_01155,Maritimibacter,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A2U2CR45,A0A2U2CR45,EMBL-CDS:PWE34346.1,1,Rhodobacterales,Maritimibacter sp. 55A14.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A2U2CR45,Maritimibacter sp. 55A14,None,Bacteria,NA,2174844,TrEMBL
374236,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:RDE18284.1},Oceanospirillaceae,DV711_16610,Motiliproteus,None,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,A0A369WC58,A0A369WC58,EMBL-CDS:RDE18284.1,1,Oceanospirillales,Motiliproteus coralliicola.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A369WC58,Motiliproteus coralliicola,None,Bacteria,NA,2283196,TrEMBL
374237,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,SAMN04488042_1011406,Shimia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1I4KB83,A0A1I4KB83,EMBL-CDS:SFL76102.1,1,Rhodobacterales,Shimia aestuarii.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1I4KB83,Shimia aestuarii,None,Bacteria,NA,254406,TrEMBL
374238,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,LAL4801_05227,Labrenzia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0M6YAQ1,A0A0M6YAQ1,GI:1127444760|GI:944171827|EMBL-CDS:CTQ46768.1|REFSEQ:WP_055660829.1,1,Rhodobacterales,Labrenzia aggregata.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A0M6YAQ1,Labrenzia aggregata,None,Bacteria,NA,187304,TrEMBL
374239,None,None,Alphaproteobacteria,Nitrous oxide reductase apoprotein ,None,Rhodobacteraceae,SAMN05216236_15012,Sedimentitalea,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1I7E8G1,A0A1I7E8G1,GI:653009654|EMBL-CDS:SFU20199.1|REFSEQ:WP_027261814.1,1,Rhodobacterales,Sedimentitalea nanhaiensis.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1I7E8G1,Sedimentitalea nanhaiensis,None,Bacteria,NA,999627,TrEMBL
374240,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SUO96486.1},Cardiobacteriaceae,NCTC10717_01029,Suttonella,None,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A380MWR0,A0A380MWR0,EMBL-CDS:SUO96486.1,1,Cardiobacteriales,Suttonella indologenes.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A380MWR0,Suttonella indologenes,None,Bacteria,NA,13276,TrEMBL
374241,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,SIAM614_31426,Labrenzia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0NZJ7,A0NZJ7,GI:493995491|GI:118435228|EMBL-CDS:EAV41876.1|REFSEQ:WP_006938155.1,1,Rhodobacterales,Labrenzia aggregata  (strain ATCC 25650 / DSM 13394 / JCM 20685 / NBRC16684 / NCIMB 2208 / IAM 12614),FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0NZJ7,Labrenzia aggregata IAM 12614,384765.SIAM614_31426,Bacteria,NA,384765,TrEMBL
374242,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhodobacteraceae,Q669_06510,Labrenzia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,U7G090,U7G090,GI:550665150|GI:552543063|EMBL-CDS:ERP90902.1|REFSEQ:WP_023001459.1,1,Rhodobacterales,Labrenzia sp. C1B10.,FALSE,fig|1397530.3.peg.3888,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,U7G090,Labrenzia sp. C1B10,None,Bacteria,NA,1397530,TrEMBL
374243,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,ATY81_26830,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A246TZ73,A0A246TZ73,GI:1212863889|EMBL-CDS:OWV98668.1,1,Rhizobiales,Rhizobium sp. R72.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A246TZ73,Rhizobium sp. R72,None,Bacteria,NA,1764278,TrEMBL
374244,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SAM65407.1},Cardiobacteriaceae,CHUV0807_1349,Cardiobacterium,0005509 calcium ion binding|0005507 copper ion binding|0050304 nitrous-oxide reductase activity,None,None,IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1C3H4K7,A0A1C3H4K7,EMBL-CDS:SAM65407.1,1,Cardiobacteriales,Cardiobacterium hominis.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1C3H4K7,Cardiobacterium hominis,None,Bacteria,NA,2718,TrEMBL
374245,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,AX761_16455,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A1L8PLK3,A0A1L8PLK3,GI:1104829578|GI:1105256836|EMBL-CDS:OJF96148.1|REFSEQ:WP_071834731.1,1,Rhizobiales,Rhizobium sp. 58.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1L8PLK3,Rhizobium sp. 58,None,Bacteria,NA,1798804,TrEMBL
374246,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,ASC97_26695,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A0Q6R7N7,A0A0Q6R7N7,GI:945467686|GI:950612537|EMBL-CDS:KQV23663.1|REFSEQ:WP_057469887.1,1,Rhizobiales,Rhizobium sp. Root1203.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A0Q6R7N7,Rhizobium sp. Root1203,None,Bacteria,NA,1736427,TrEMBL
374247,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,ATY79_14860,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A246T0F4,A0A246T0F4,GI:1212848339|EMBL-CDS:OWV83256.1,1,Rhizobiales,Rhizobium sp. R693.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A246T0F4,Rhizobium sp. R693,None,Bacteria,NA,1764276,TrEMBL
374248,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Rhizobiaceae,AS026_32195,Rhizobium,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A109JXE7,A0A109JXE7,GI:983700049|GI:1011472920|EMBL-CDS:KWV56876.1|REFSEQ:WP_062368975.1,1,Rhizobiales,Rhizobium altiplani.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A109JXE7,Rhizobium altiplani,None,Bacteria,NA,1864509,TrEMBL
374249,None,None,Alphaproteobacteria,Nitrous oxide reductase apoprotein ,None,Rhodobacteraceae,SAMN04487859_103108,Roseovarius,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,A0A1I4ZCX5,A0A1I4ZCX5,EMBL-CDS:SFN47839.1,1,Rhodobacterales,Roseovarius lutimaris.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1I4ZCX5,Roseovarius lutimaris,None,Bacteria,NA,1005928,TrEMBL
374250,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,None,Colwelliaceae,CXF71_02730,Colwellia,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR008972|IPR011045|IPR015943|IPR023644,None,NA,A0A2N1IIE0,A0A2N1IIE0,EMBL-CDS:PKI17755.1,1,Alteromonadales,Colwellia sp. 12G3.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A2N1IIE0,Colwellia sp. 12G3,None,Bacteria,NA,2058299,TrEMBL
374251,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,None,Rhodobacteraceae,METH_14720,Leisingera,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,lmd:METH_14720,NA,V9VSS8,V9VSS8,GI:568322594|GI:568225854|EMBL-CDS:AHD01776.1|REFSEQ:WP_024091147.1,1,Rhodobacterales,Leisingera methylohalidivorans DSM 14336.,FALSE,fig|999552.6.peg.2946,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,V9VSS8,Leisingera methylohalidivorans DSM 14336,None,Bacteria,NA,999552,TrEMBL
374252,None,None,Alphaproteobacteria,Nitrous oxide reductase apoprotein ,None,Rhodobacteraceae,SAMN05444414_103119,Roseovarius,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A1M6WUZ7,A0A1M6WUZ7,GI:1120330606|EMBL-CDS:SHK97375.1|REFSEQ:WP_073195427.1,1,Rhodobacterales,Roseovarius marisflavi.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1M6WUZ7,Roseovarius marisflavi,None,Bacteria,NA,1054996,TrEMBL
374253,None,None,Alphaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:SLN37181.1},Rhodobacteraceae,ROG8370_01528,Roseovarius,0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR034205,None,NA,A0A1X6Z0X5,A0A1X6Z0X5,EMBL-CDS:SLN37181.1,1,Rhodobacterales,Roseovarius gaetbuli.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A1X6Z0X5,Roseovarius gaetbuli,None,Bacteria,NA,1356575,TrEMBL
374254,None,None,Alphaproteobacteria,TAT-dependent nitrous-oxide reductase ,1.7.2.4 {ECO:0000313|EMBL:RBI70306.1},Rhodobacteraceae,DQW77_14380,Roseovarius,None,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A365TW84,A0A365TW84,EMBL-CDS:RBI70306.1,1,Rhodobacterales,Roseovarius sp. TE539.,FALSE,None,None,PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A365TW84,Roseovarius sp. TE539,None,Bacteria,NA,2249812,TrEMBL
374255,None,None,Betaproteobacteria,TAT-dependent nitrous-oxide reductase ,None,Chromobacteriaceae,LHGZ1_1510,Laribacter,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR028096|IPR034205,None,NA,A0A248LIN4,A0A248LIN4,GI:1214576626|EMBL-CDS:ASJ24341.1,1,Neisseriales,Laribacter hongkongensis.,FALSE,None,None,PF13473|PF18764|PF18793,Proteobacteria,FALSE,636,BLASTHIT,A0A248LIN4,Laribacter hongkongensis,None,Bacteria,NA,168471,TrEMBL
374256,None,None,Opitutae,Nitrous-oxide reductase ,None,Opitutaceae,DB354_08355,Opitutus,None,None,None,IPR008972|IPR011045|IPR015943|IPR026468|IPR028096|IPR034205,None,NA,A0A2T6D2J4,A0A2T6D2J4,EMBL-CDS:PTX96658.1,1,Opitutales,Opitutus sp. ER46.,FALSE,None,None,PF13473|PF18764,Verrucomicrobia,FALSE,635,BLASTHIT,A0A2T6D2J4,Opitutus sp. ER46,None,Bacteria,NA,2161864,TrEMBL
374257,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Alcanivoracaceae,BN2364_3450,Alcanivorax,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A0P1JIX4,A0A0P1JIX4,GI:941258722|EMBL-CDS:CUR47891.1|REFSEQ:WP_055100355.1,1,Oceanospirillales,Alcanivorax dieselolei.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,635,BLASTHIT,A0A0P1JIX4,Alcanivorax dieselolei,None,Bacteria,NA,285091,TrEMBL
374258,None,None,Gammaproteobacteria,Nitrous-oxide reductase ,1.7.2.4 {ECO:0000256|HAMAP-Rule:MF_00716},Alcanivoracaceae,A3Q32_05155,Alcanivorax,0005509 calcium ion binding|0005507 copper ion binding|0004129 cytochrome-c oxidase activity|0050304 nitrous-oxide reductase activity,None,None,IPR001505|IPR002429|IPR006311|IPR008972|IPR011045|IPR015943|IPR023644|IPR034205,None,NA,A0A154C0V2,A0A154C0V2,GI:1015607710|GI:1016939492|EMBL-CDS:KYZ85599.1|REFSEQ:WP_063141231.1,1,Oceanospirillales,Alcanivorax sp. KX64203.,FALSE,None,None,PF00116|PF18764|PF18793,Proteobacteria,FALSE,635,BLASTHIT,A0A154C0V2,Alcanivorax sp. KX64203,None,Bacteria,NA,1817793,TrEMBL
