SUID,BRENDA ID,CAZY Name,Class,Description,EC,Family,Gene Name,Genus,GO Term,HMP Body Site,HMP Oxygen,InterPro (Domain),InterPro (Family),InterPro (Homologous Superfamily),InterPro (Other),KEGG ID,Kingdom,name,NCBI IDs,Order,Organism,P01 gDNA,PATRIC ID,PDB,PFAM,Phylum,selected,Sequence Length,Sequence Source,shared name,Species,STRING ID,Superkingdom,Swissprot Description,Taxonomy ID,UniProt Annotation Status
2351880,,,Gammaproteobacteria,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE08245.1},Enterobacteriaceae,CIT292_08115,Citrobacter,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,D4BCA9,GI:291070136|GI:493736266|EMBL-CDS:EFE08245.1|REFSEQ:WP_006685470.1,Enterobacterales,Citrobacter youngae ATCC 29220.,FALSE,,,PF07470,Proteobacteria,FALSE,396,BLASTHIT,D4BCA9,Citrobacter youngae ATCC 29220,500640.CIT292_08115,Bacteria,,500640,TrEMBL
2351900,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EA467_00295,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3G3ITS9,GI:1509396069|GI:844738572|EMBL-CDS:AYQ59220.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,A0A3G3ITS9,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2351901,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW33_13105,Enterococcus,,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3N3KU47,EMBL-CDS:ROX74290.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,A0A3N3KU47,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2351902,,,Bacilli,Uncharacterized protein ,,Enterococcaceae,EFSG_00546,Enterococcus,0003824 catalytic activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C9BEF5,GI:257823048|GI:488237587|EMBL-CDS:EEV49980.1|REFSEQ:WP_002308795.1,Lactobacillales,"Enterococcus faecium 1,141,733.",FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,C9BEF5,"Enterococcus faecium 1,141,733",,Bacteria,,565659,TrEMBL
2351904,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0490_02004,,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,E9RX17,GI:496263380|GI:325471161|EMBL-CDS:EGC74387.1|REFSEQ:WP_008976765.1,Clostridiales,Lachnospiraceae bacterium 6_1_37FAA.,FALSE,,,PF07470,Firmicutes,FALSE,379,BLASTHIT,E9RX17,Lachnospiraceae bacterium 6_1_37FAA,,Bacteria,,658656,TrEMBL
2351906,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF1216_01804,Coprococcus,0003824 catalytic activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,S2YFJ7,GI:512063568|GI:512526751|EMBL-CDS:EPD63001.1|REFSEQ:WP_016441053.1,Clostridiales,Coprococcus sp. HPP0048.,FALSE,fig|1078091.3.peg.1828,,PF07470,Firmicutes,FALSE,379,BLASTHIT,S2YFJ7,Coprococcus sp. HPP0048,,Bacteria,,1078091,TrEMBL
2351909,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:COG94886.1},Streptococcaceae,ERS020726_02131,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A0U0HBP6,EMBL-CDS:COG94886.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,247,BLASTHIT,A0A0U0HBP6,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2351916,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CKY17_14120,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3F3JKC2,EMBL-CDS:PCE10819.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,A0A3F3JKC2,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2351927,,,Gammaproteobacteria,Putative glucuronyl hydrolase ,,Enterobacteriaceae,CIWKM_07_00440,Citrobacter,0016787 hydrolase activity,Blood,,,IPR010905,IPR008928|IPR012341,,,,A0A090UNI5,GI:754952515|EMBL-CDS:GAL44202.1|REFSEQ:WP_042308679.1,Enterobacterales,Citrobacter werkmanii NBRC 105721.,FALSE,,,PF07470,Proteobacteria,FALSE,400,BLASTHIT,A0A090UNI5,Citrobacter werkmanii NBRC 105721,,Bacteria,,1114921,TrEMBL
2351928,,,Actinobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CPW54788.1},Mycobacteriaceae,ERS075544_06903,Mycobacteroides,0016798 hydrolase activity  acting on glycosyl bonds,Skin,Aerobe,,IPR010905,IPR008928|IPR012341,,,,A0A0U1AZD8,EMBL-CDS:CPW54788.1,Corynebacteriales,Mycobacteroides abscessus.,FALSE,,,PF07470,Actinobacteria,FALSE,387,BLASTHIT,A0A0U1AZD8,Mycobacteroides abscessus,,Bacteria,,36809,TrEMBL
2351936,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,BZG32_03940,Enterococcus,0016787 hydrolase activity,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A1Q1FS31,GI:498394616|GI:1185270992|GI:1435306249|GI:1142907047|EMBL-CDS:AQL52893.1|REFSEQ:WP_010708292.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A1Q1FS31,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2351943,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,B9Q37_09405,Enterobacter,0016787 hydrolase activity,Airways|Skin|Not Specified,"Not Specified,Facultative",,IPR010905,IPR008928|IPR012341,,ecln:ECNIH4_14665,,A0A2J0PQB5,GI:723222787|GI:556481057|EMBL-CDS:PJD75764.1|REFSEQ:WP_023332637.1,Enterobacterales,Enterobacter cloacae.,FALSE,,,PF07470,Proteobacteria,FALSE,396,BLASTHIT,A0A2J0PQB5,Enterobacter cloacae,,Bacteria,,550,TrEMBL
2351948,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,DAI13_04015,Enterococcus,0016787 hydrolase activity,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A2T5D1U4,GI:498392957|GI:1220123570|GI:1185929356|GI:703903417|EMBL-CDS:PTN76948.1|REFSEQ:WP_010706698.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2T5D1U4,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2351953,,,Gammaproteobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:STW10277.1},Enterobacteriaceae,NCTC9149_06818,Klebsiella,0016798 hydrolase activity  acting on glycosyl bonds,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A378E3Y0,GI:1033026094|GI:927662839|EMBL-CDS:STW10277.1|REFSEQ:WP_064342036.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A378E3Y0,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2351955,,,Bacilli,Unsaturated glucuronyl hydrolase ,,Enterococcaceae,EFBG_01991,Enterococcus,0016787 hydrolase activity,Urogenital tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C7CXY7,GI:255966760|EMBL-CDS:EET97382.1,Lactobacillales,Enterococcus faecalis T2.,FALSE,,,PF07470,Firmicutes,FALSE,390,BLASTHIT,C7CXY7,Enterococcus faecalis T2,,Bacteria,,565637,TrEMBL
2351957,,GH88,Bacilli,Glucuronyl hydrolase| putative ,,Enterococcaceae,EF_0812,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,efa:EF0812,,Q837M4,GI:498392957|GI:29375401|GI:81585449|GI:508171980|GI:29342861|GI:508213907|EMBL-CDS:AAO80625.1|REFSEQ:NP_814555.1|REFSEQ:WP_010706698.1,Lactobacillales,Enterococcus faecalis  (strain ATCC 700802 / V583),TRUE,fig|226185.45.peg.2747,,PF07470,Firmicutes,FALSE,387,BLASTHIT,Q837M4,Enterococcus faecalis V583,226185.EF0812,Bacteria,,226185,TrEMBL
2351960,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF2097_02423,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A059MZ63,GI:635150341|EMBL-CDS:KDE16470.1,Lactobacillales,Enterococcus faecalis 918.,FALSE,fig|1338519.3.peg.2232,,PF07470,Firmicutes,FALSE,389,BLASTHIT,A0A059MZ63,Enterococcus faecalis 918,,Bacteria,,1338519,TrEMBL
2351970,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EB58_01122,Enterococcus,0016787 hydrolase activity,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A377MCH0,GI:1185923615|GI:1026280792|GI:1185920551|GI:1049596455|GI:488321594|GI:1185915430|EMBL-CDS:RBR94343.1|REFSEQ:WP_002390979.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A377MCH0,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2351972,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EGW13_07100,Enterococcus,,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A3N3HCJ5,GI:989621528|GI:1185302498|GI:989626945|GI:694245345|GI:1172717963|GI:1046365446|GI:1210999204|GI:488311886|GI:1192951721|EMBL-CDS:ROW90158.1|EMBL-CDS:ROW95877.1|EMBL-CDS:ROX02887.1|EMBL-CDS:ROX25888.1|EMBL-CDS:ROX30897.1|EMBL-CDS:ROX68677.1|EMBL-CDS:ROX69471.1|EMBL-CDS:ROX96566.1|EMBL-CDS:ROY18930.1|EMBL-CDS:ROY36128.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A3N3HCJ5,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2351974,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE19109.1},Enterococcaceae,HMPREF9376_01860,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,D4EMH9,GI:291082146|GI:488321594|EMBL-CDS:EFE19109.1|REFSEQ:WP_002390979.1,Lactobacillales,Enterococcus faecalis S613.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,D4EMH9,Enterococcus faecalis S613,,Bacteria,,699185,TrEMBL
2351975,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFE15745.1},Enterococcaceae,HMPREF9377_02167,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,D4EX93,GI:488321594|GI:291078381|EMBL-CDS:EFE15745.1|REFSEQ:WP_002390979.1,Lactobacillales,Enterococcus faecalis R712.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,D4EX93,Enterococcus faecalis R712,,Bacteria,,699186,TrEMBL
2351976,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ66458.1},Enterococcaceae,HMPREF9493_02895,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,E2YH19,GI:488321594|GI:311287902|EMBL-CDS:EFQ66458.1|REFSEQ:WP_002390979.1,Lactobacillales,Enterococcus faecalis DAPTO 516.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,E2YH19,Enterococcus faecalis DAPTO 516,,Bacteria,,749490,TrEMBL
2351977,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EFQ10173.1},Enterococcaceae,HMPREF9492_01431,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Blood,Facultative,,IPR010905,IPR008928|IPR012341,,,,E2YLU5,GI:488321594|GI:310626890|EMBL-CDS:EFQ10173.1|REFSEQ:WP_002390979.1,Lactobacillales,Enterococcus faecalis DAPTO 512.,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,E2YLU5,Enterococcus faecalis DAPTO 512,,Bacteria,,749489,TrEMBL
2351988,,,Bacilli,Glycosyl hydrolase ,3.2.1.- {ECO:0000313|EMBL:SAM61285.1},Enterococcaceae,DTPHA_1401610,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A1A7T118,GI:1317783459|GI:1062448528|GI:1132537379|GI:1192813246|GI:1062451676|GI:1062462883|GI:1317789420|GI:1275413286|GI:703910305|GI:1132607225|GI:1113046723|GI:1132522310|GI:1192802015|GI:1317777499|GI:703902769|GI:1095527282|GI:1108549943|GI:1062459138|GI:1040771872|GI:1145978275|GI:1072834930|GI:1039154399|GI:1277665225|GI:1062441266|GI:1112965944|GI:1062455227|GI:1132531713|GI:1317780471|GI:1062771481|GI:1132517464|GI:1317774567|GI:1150406943|GI:1062444863|GI:695583183|GI:1132520011|GI:1317786438|GI:1004806367|GI:1049466797|GI:1275416242|EMBL-CDS:RBS96524.1|EMBL-CDS:SAM61285.1|EMBL-CDS:SAY76296.1,Lactobacillales,Enterococcus faecium ,FALSE,fig|1352.1358.peg.999,,PF07470,Firmicutes,FALSE,400,BLASTHIT,A0A1A7T118,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2351992,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EFM1CSP_01025,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A1X4JHM4,GI:488229549|GI:1187670347|EMBL-CDS:OSP80872.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,407,BLASTHIT,A0A1X4JHM4,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2351995,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,CUN08_10175,Enterococcus,0016787 hydrolase activity,Skin|Not Specified|Gastrointestinal tract,"Facultative,Not Specified",,IPR010905,IPR008928|IPR012341,,,,A0A2S7LZM4,GI:498402822|EMBL-CDS:PQC69792.1|REFSEQ:WP_010715052.1,Lactobacillales,Enterococcus faecalis ,FALSE,,,PF07470,Firmicutes,FALSE,387,BLASTHIT,A0A2S7LZM4,Enterococcus faecalis,,Bacteria,,1351,TrEMBL
2352001,,,Gammaproteobacteria,Glucuronyl hydrolase ,,Enterobacteriaceae,DDJ66_22600,Klebsiella,0016787 hydrolase activity,Airways|Skin,,,IPR010905,IPR008928|IPR012341,,,,A0A3E1SNQ9,GI:1173585849|GI:896025616|EMBL-CDS:RFP46219.1|REFSEQ:WP_049085938.1,Enterobacterales,Klebsiella oxytoca.,FALSE,,,PF07470,Proteobacteria,FALSE,392,BLASTHIT,A0A3E1SNQ9,Klebsiella oxytoca,,Bacteria,,571,TrEMBL
2352002,,,Bacilli,Glucuronyl hydrolase ,,Enterococcaceae,EB12_00574,Enterococcus,0016787 hydrolase activity,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A3F3NRD2,GI:958600199|GI:488235114|EMBL-CDS:RBS35146.1|REFSEQ:WP_002306322.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,A0A3F3NRD2,Enterococcus faecium,,Bacteria,,1352,TrEMBL
2352003,,,Bacilli,Glycosyl hydrolase| family 88 ,3.2.1.- {ECO:0000313|EMBL:EEI12706.1},Enterococcaceae,HMPREF0348_0765,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Aerobe,,IPR010905,IPR008928|IPR012341,,,,C0X2N0,GI:227074743|EMBL-CDS:EEI12706.1,Lactobacillales,Enterococcus faecalis TX0104.,FALSE,,,PF07470,Firmicutes,FALSE,389,BLASTHIT,C0X2N0,Enterococcus faecalis TX0104,,Bacteria,,491074,TrEMBL
2352004,,,Bacilli,Uncharacterized protein ,,Enterococcaceae,EFRG_00505,Enterococcus,0003824 catalytic activity,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,C9B4G0,GI:488235114|GI:257820039|EMBL-CDS:EEV47187.1|REFSEQ:WP_002306322.1,Lactobacillales,"Enterococcus faecium 1,231,501.",FALSE,,,PF07470,Firmicutes,FALSE,383,BLASTHIT,C9B4G0,"Enterococcus faecium 1,231,501",,Bacteria,,565658,TrEMBL
2352007,,,Clostridia,Uncharacterized protein ,,Lachnospiraceae,HMPREF0491_00098,,0003824 catalytic activity,Oral,,,IPR010905,IPR008928|IPR012341,,,,F3AZ84,GI:496510100|GI:330412688|EMBL-CDS:EGG92071.1|REFSEQ:WP_009218383.1,Clostridiales,Lachnospiraceae oral taxon 107 str. F0167.,FALSE,,,PF07470,Firmicutes,FALSE,401,BLASTHIT,F3AZ84,Lachnospiraceae oral taxon 107 str. F0167,575593.HMPREF0491_00098,Bacteria,,575593,TrEMBL
2352009,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1342_03283,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J5IEA0,GI:402397572|EMBL-CDS:EJV30580.1,Lactobacillales,Enterococcus faecalis ERV85.,FALSE,fig|1134799.3.peg.3004,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J5IEA0,Enterococcus faecalis ERV85,,Bacteria,,1134799,TrEMBL
2352011,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1337_02279,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6EGE2,GI:402382685|EMBL-CDS:EJV16336.1,Lactobacillales,Enterococcus faecalis ERV65.,FALSE,fig|1134794.3.peg.2149,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6EGE2,Enterococcus faecalis ERV65,,Bacteria,,1134794,TrEMBL
2352013,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1341_02589,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J6F7R2,GI:402392404|EMBL-CDS:EJV25666.1,Lactobacillales,Enterococcus faecalis ERV81.,FALSE,fig|1134798.3.peg.2386,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6F7R2,Enterococcus faecalis ERV81,,Bacteria,,1134798,TrEMBL
2352016,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1330_03261,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6MT39,GI:402358224|EMBL-CDS:EJU92906.1,Lactobacillales,Enterococcus faecalis ERV129.,FALSE,fig|1134787.3.peg.3026,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6MT39,Enterococcus faecalis ERV129,,Bacteria,,1134787,TrEMBL
2352017,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1331_01280,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6NWK1,GI:402366195|EMBL-CDS:EJV00592.1,Lactobacillales,Enterococcus faecalis ERV25.,FALSE,fig|1134788.3.peg.1212,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6NWK1,Enterococcus faecalis ERV25,,Bacteria,,1134788,TrEMBL
2352022,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1339_03252,Enterococcus,0016787 hydrolase activity,Skin,,,IPR010905,IPR008928|IPR012341,,,,J6QEP6,GI:402388742|EMBL-CDS:EJV22169.1,Lactobacillales,Enterococcus faecalis ERV72.,FALSE,fig|1134796.3.peg.3012,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6QEP6,Enterococcus faecalis ERV72,,Bacteria,,1134796,TrEMBL
2352023,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1343_03132,Enterococcus,0016787 hydrolase activity,Urogenital tract,,,IPR010905,IPR008928|IPR012341,,,,J6R6Y6,GI:402401166|EMBL-CDS:EJV33954.1,Lactobacillales,Enterococcus faecalis ERV93.,FALSE,fig|1134800.3.peg.2921,,PF07470,Firmicutes,FALSE,389,BLASTHIT,J6R6Y6,Enterococcus faecalis ERV93,,Bacteria,,1134800,TrEMBL
2352027,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF2097_03011,Enterococcus,0016787 hydrolase activity,Gastrointestinal tract,,,IPR010905,IPR008928|IPR012341,,,,A0A059MXR1,GI:635149817|GI:488288659|EMBL-CDS:KDE15960.1|REFSEQ:WP_002359867.1,Lactobacillales,Enterococcus faecalis 918.,FALSE,fig|1338519.3.peg.2783,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A059MXR1,Enterococcus faecalis 918,,Bacteria,,1338519,TrEMBL
2352030,,,Bacilli,Glucuronyl hydrolase ,,Streptococcaceae,WA34_13620,Streptococcus,0016787 hydrolase activity,Skin,Anaerobe,,IPR010905,IPR008928|IPR012341,,,,A0A0H1TVX1,GI:827118778|EMBL-CDS:KLL23904.1,Lactobacillales,Streptococcus agalactiae.,FALSE,fig|1311.449.peg.2776,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A0H1TVX1,Streptococcus agalactiae,,Bacteria,,1311,TrEMBL
2352031,,,Bacilli,Putative unsaturated glucuronyl hydrolase ,,Enterococcaceae,HMPREF1359_01624,Enterococcus,0016787 hydrolase activity,Blood,,,IPR010905,IPR008928|IPR012341,,,,A0A0M1X9Y9,GI:402998046|GI:488250206|EMBL-CDS:EJY12324.1|REFSEQ:WP_002321414.1,Lactobacillales,Enterococcus faecium E417.,FALSE,fig|1134817.3.peg.1514,,PF07470,Firmicutes,FALSE,407,BLASTHIT,A0A0M1X9Y9,Enterococcus faecium E417,,Bacteria,,1134817,TrEMBL
2352034,,,Actinobacteria,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CPW52351.1},Mycobacteriaceae,ERS075544_06749,Mycobacteroides,0016798 hydrolase activity  acting on glycosyl bonds,Skin,Aerobe,,IPR010905,IPR008928|IPR012341,,,,A0A0U1AYF0,EMBL-CDS:CPW52351.1,Corynebacteriales,Mycobacteroides abscessus.,FALSE,,,PF07470,Actinobacteria,FALSE,380,BLASTHIT,A0A0U1AYF0,Mycobacteroides abscessus,,Bacteria,,36809,TrEMBL
2352035,,,Bacilli,Unsaturated glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CWW56643.1},Listeriaceae,ERS409707_01039,Listeria,0016798 hydrolase activity  acting on glycosyl bonds,Gastrointestinal tract,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A0Y7HD17,GI:488285629|EMBL-CDS:CWW56643.1|REFSEQ:WP_002356837.1,Bacillales,Listeria monocytogenes.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A0Y7HD17,Listeria monocytogenes,,Bacteria,,1639,TrEMBL
2352036,,,Bacilli,Glucuronyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:CWH55552.1},Streptococcaceae,ERS409405_00210,Streptococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified|Oral,"Anaerobe,Facultative",,IPR010905,IPR008928|IPR012341,,,,A0A121IXG7,EMBL-CDS:CWH55552.1,Lactobacillales,Streptococcus pneumoniae.,FALSE,,,PF07470,Firmicutes,FALSE,380,BLASTHIT,A0A121IXG7,Streptococcus pneumoniae,,Bacteria,,1313,TrEMBL
2352038,,,Bacilli,Family 88 glycosyl hydrolase ,3.2.1.179 {ECO:0000313|EMBL:SPW89856.1},Enterococcaceae,AS238_10795,Enterococcus,0016798 hydrolase activity  acting on glycosyl bonds,Skin|Not Specified,Facultative,,IPR010905,IPR008928|IPR012341,,,,A0A132Z201,GI:1159229344|GI:1149394483|GI:984404510|GI:1195885381|GI:985155411|GI:1158646752|GI:1158643934|GI:996408465|GI:985230744|GI:985129983|GI:1540601717|GI:1234123006|GI:1328376688|GI:985213670|GI:1195911493|GI:985209148|GI:1149351159|GI:985219187|GI:969730995|GI:985103215|GI:985119805|GI:1132442127|GI:985175858|GI:985165214|GI:985204643|GI:1192861605|GI:985180715|GI:996390230|GI:1195895773|GI:1195903278|GI:1359099744|GI:975000239|GI:1149379363|GI:985229589|GI:985221194|GI:985239662|GI:985195654|GI:1143523217|GI:985170516|GI:996366209|GI:985223125|GI:1195919942|GI:1149382400|GI:985162062|GI:1192872748|GI:985154756|GI:1220121559|GI:985118516|GI:1149363794|GI:985095363|GI:985153311|GI:1024765825|GI:1159230814|GI:996384173|GI:1149361274|GI:1405516590|GI:996391863|GI:985129898|GI:1234127938|GI:1234130136|GI:1234784480|GI:985122346|GI:985178996|GI:985243560|GI:985229317|GI:985188375|GI:1195878245|GI:1195908160|GI:985234819|GI:1317792352|GI:1195879333|GI:985142790|GI:1132413168|GI:1234766413|GI:1143515658|GI:996402617|GI:1234119181|GI:1149376566|GI:1195901842|GI:985165452|GI:1245676309|GI:1159230721|GI:985190351|GI:985117456|GI:985199740|GI:1359095824|GI:985206458|GI:1195915272|GI:985201969|GI:1149351763|GI:1234140395|GI:1149385413|GI:1234769461|GI:1008422758|GI:984817608|GI:1317736157|GI:1149350295|GI:1195892649|GI:985141814|GI:1149373450|GI:488250206|GI:1195881839|GI:985138895|GI:996631414|GI:985138451|GI:996394247|GI:996383144|GI:1143513596|GI:1149371092|GI:985146145|GI:985198636|GI:1149360363|GI:985111362|GI:1405519619|EMBL-CDS:AQY32046.1|EMBL-CDS:AUO61938.1|EMBL-CDS:KWY38920.1|EMBL-CDS:OOL83391.1|EMBL-CDS:OUK12368.1|EMBL-CDS:OUK30801.1|EMBL-CDS:OUK41033.1|EMBL-CDS:PQC74718.1|EMBL-CDS:PZM55658.1|EMBL-CDS:SPW89856.1|REFSEQ:WP_002321414.1,Lactobacillales,Enterococcus faecium ,FALSE,,,PF07470,Firmicutes,FALSE,407,BLASTHIT,A0A132Z201,Enterococcus faecium,,Bacteria,,1352,TrEMBL
